currency,partner,sector10,sectpart,s_adj,stk_flow,bop_item,geotime,date,value
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2016-01-01,2092
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2016-04-01,1884
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2016-07-01,414
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2016-10-01,2240
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2017-01-01,1752
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2017-04-01,2839
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2017-07-01,672
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2017-10-01,2965
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2018-01-01,2550
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NL,2018-04-01,3923
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2016-01-01,1193
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2016-04-01,1203
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2016-07-01,1675
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2016-10-01,909
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2017-01-01,502
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2017-04-01,1139
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2017-07-01,1846
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2017-10-01,229
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2018-01-01,523
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,NO,2018-04-01,995
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2016-01-01,3146
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2016-04-01,3727
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2016-07-01,3408
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2016-10-01,3683
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2017-01-01,4021
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2017-04-01,4658
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2017-07-01,4492
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2017-10-01,4784
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2018-01-01,5187
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PL,2018-04-01,5613
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2016-01-01,2218
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2016-04-01,3042
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2016-07-01,4908
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2016-10-01,3294
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2017-01-01,2223
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2017-04-01,3873
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2017-07-01,5581
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2017-10-01,3942
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2018-01-01,2564
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,PT,2018-04-01,4194
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2016-01-01,1832
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2016-04-01,1971
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2016-07-01,1972
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2016-10-01,1945
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2017-01-01,1897
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2017-04-01,2020
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2017-07-01,2116
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2017-10-01,1897
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2018-01-01,1812
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RO,2018-04-01,1909
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2016-01-01,182
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2016-04-01,188
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2016-07-01,273
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2016-10-01,253
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2017-01-01,220
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2017-04-01,167
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2017-07-01,237
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2017-10-01,327
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2018-01-01,226
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,RS,2018-04-01,248
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2016-01-01,2035
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2016-04-01,2642
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2016-07-01,2316
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2016-10-01,2954
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2017-01-01,974
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2017-04-01,1874
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2017-07-01,887
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2017-10-01,1485
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2018-01-01,325
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SE,2018-04-01,1022
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2016-01-01,486
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2016-04-01,545
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2016-07-01,674
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2016-10-01,543
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2017-01-01,601
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2017-04-01,685
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2017-07-01,803
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2017-10-01,627
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2018-01-01,614
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SI,2018-04-01,781
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2016-01-01,136
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2016-04-01,142
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2016-07-01,174
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2016-10-01,15
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2017-01-01,143
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2017-04-01,242
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2017-07-01,355
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2017-10-01,138
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2018-01-01,168
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,SK,2018-04-01,251
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2016-01-01,1512
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2016-04-01,2719
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2016-07-01,6414
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2016-10-01,3112
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2017-01-01,1630
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2017-04-01,3548
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2017-07-01,8461
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2017-10-01,3696
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2018-01-01,2406
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,TR,2018-04-01,4348
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2016-01-01,30721
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2016-04-01,33014
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2016-07-01,24082
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2016-10-01,36428
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2017-01-01,30267
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2017-04-01,32410
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2017-07-01,28052
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2017-10-01,39634
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2018-01-01,31574
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,UK,2018-04-01,33383
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2016-01-01,66
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2016-04-01,58
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2016-07-01,474
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2016-10-01,52
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2017-01-01,61
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2017-04-01,84
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2017-07-01,590
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2017-10-01,86
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2018-01-01,90
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,S,XK,2018-04-01,114
