na_item,s_adj,unit,geo\time,date,value
D1,SCA,CP_MNAC,IE,1996-04-01,6428.5 
D1,SCA,CP_MNAC,IE,1996-07-01,6517.2 
D1,SCA,CP_MNAC,IE,1996-10-01,6634.5 
D1,SCA,CP_MNAC,IE,1997-01-01,7114.0 
D1,SCA,CP_MNAC,IE,1997-04-01,7183.0 
D1,SCA,CP_MNAC,IE,1997-07-01,7213.1 
D1,SCA,CP_MNAC,IE,1997-10-01,7349.0 
D1,SCA,CP_MNAC,IE,1998-01-01,7692.3 
D1,SCA,CP_MNAC,IE,1998-04-01,7994.5 
D1,SCA,CP_MNAC,IE,1998-07-01,8316.3 
D1,SCA,CP_MNAC,IE,1998-10-01,8468.4 
D1,SCA,CP_MNAC,IE,1999-01-01,8658.1 
D1,SCA,CP_MNAC,IE,1999-04-01,8993.7 
D1,SCA,CP_MNAC,IE,1999-07-01,9341.4 
D1,SCA,CP_MNAC,IE,1999-10-01,9591.6 
D1,SCA,CP_MNAC,IE,2000-01-01,9791.1 
D1,SCA,CP_MNAC,IE,2000-04-01,10176.7
D1,SCA,CP_MNAC,IE,2000-07-01,10580.5
D1,SCA,CP_MNAC,IE,2000-10-01,11064.1
D1,SCA,CP_MNAC,IE,2001-01-01,11223.2
D1,SCA,CP_MNAC,IE,2001-04-01,11482.4
D1,SCA,CP_MNAC,IE,2001-07-01,11893.5
D1,SCA,CP_MNAC,IE,2001-10-01,11972.8
D1,SCA,CP_MNAC,IE,2002-01-01,12157.0
D1,SCA,CP_MNAC,IE,2002-04-01,12344.8
D1,SCA,CP_MNAC,IE,2002-07-01,12604.9
D1,SCA,CP_MNAC,IE,2002-10-01,12811.8
D1,SCA,CP_MNAC,IE,2003-01-01,13144.7
D1,SCA,CP_MNAC,IE,2003-04-01,13456.1
D1,SCA,CP_MNAC,IE,2003-07-01,13693.2
D1,SCA,CP_MNAC,IE,2003-10-01,14048.9
D1,SCA,CP_MNAC,IE,2004-01-01,14287.4
D1,SCA,CP_MNAC,IE,2004-04-01,14652.6
D1,SCA,CP_MNAC,IE,2004-07-01,14996.5
D1,SCA,CP_MNAC,IE,2004-10-01,15092.6
D1,SCA,CP_MNAC,IE,2005-01-01,15652.6
D1,SCA,CP_MNAC,IE,2005-04-01,16136.7
D1,SCA,CP_MNAC,IE,2005-07-01,16712.3
D1,SCA,CP_MNAC,IE,2005-10-01,17232.2
D1,SCA,CP_MNAC,IE,2006-01-01,17707.5
D1,SCA,CP_MNAC,IE,2006-04-01,18009.1
D1,SCA,CP_MNAC,IE,2006-07-01,18093.1
D1,SCA,CP_MNAC,IE,2006-10-01,18566.1
D1,SCA,CP_MNAC,IE,2007-01-01,19077.1
D1,SCA,CP_MNAC,IE,2007-04-01,19495.5
D1,SCA,CP_MNAC,IE,2007-07-01,20085.5
D1,SCA,CP_MNAC,IE,2007-10-01,20608.9
D1,SCA,CP_MNAC,IE,2008-01-01,20586.7
D1,SCA,CP_MNAC,IE,2008-04-01,20605.3
D1,SCA,CP_MNAC,IE,2008-07-01,20272.0
D1,SCA,CP_MNAC,IE,2008-10-01,19891.9
D1,SCA,CP_MNAC,IE,2009-01-01,19262.6
D1,SCA,CP_MNAC,IE,2009-04-01,18610.9
D1,SCA,CP_MNAC,IE,2009-07-01,18239.6
D1,SCA,CP_MNAC,IE,2009-10-01,17904.1
D1,SCA,CP_MNAC,IE,2010-01-01,17531.2
D1,SCA,CP_MNAC,IE,2010-04-01,17436.2
D1,SCA,CP_MNAC,IE,2010-07-01,17337.6
D1,SCA,CP_MNAC,IE,2010-10-01,17002.5
D1,SCA,CP_MNAC,IE,2011-01-01,17036.0 b
D1,SCA,CP_MNAC,IE,2011-04-01,17131.4 
D1,SCA,CP_MNAC,IE,2011-07-01,17096.4 
D1,SCA,CP_MNAC,IE,2011-10-01,17249.0 
D1,SCA,CP_MNAC,IE,2012-01-01,17211.8 
D1,SCA,CP_MNAC,IE,2012-04-01,17023.3 
D1,SCA,CP_MNAC,IE,2012-07-01,17420.8 
D1,SCA,CP_MNAC,IE,2012-10-01,17222.1 
D1,SCA,CP_MNAC,IE,2013-01-01,17323.0 
D1,SCA,CP_MNAC,IE,2013-04-01,17543.3 
D1,SCA,CP_MNAC,IE,2013-07-01,17677.2 
D1,SCA,CP_MNAC,IE,2013-10-01,17846.3 
D1,SCA,CP_MNAC,IE,2014-01-01,17987.6 
D1,SCA,CP_MNAC,IE,2014-04-01,18088.5 
D1,SCA,CP_MNAC,IE,2014-07-01,18188.3 
D1,SCA,CP_MNAC,IE,2014-10-01,18678.0 
D1,SCA,CP_MNAC,IE,2015-01-01,19037.9 
D1,SCA,CP_MNAC,IE,2015-04-01,19269.0 
D1,SCA,CP_MNAC,IE,2015-07-01,19562.4 
D1,SCA,CP_MNAC,IE,2015-10-01,19788.2 
D1,SCA,CP_MNAC,IE,2016-01-01,20121.0 
D1,SCA,CP_MNAC,IE,2016-04-01,20431.1 
D1,SCA,CP_MNAC,IE,2016-07-01,20845.9 
D1,SCA,CP_MNAC,IE,2016-10-01,21083.5 
D1,SCA,CP_MNAC,IE,2017-01-01,21261.6 
D1,SCA,CP_MNAC,IE,2017-04-01,21467.6 
D1,SCA,CP_MNAC,IE,2017-07-01,21654.9 
D1,SCA,CP_MNAC,IE,2017-10-01,21993.5 
D1,SCA,CP_MNAC,IE,2018-01-01,22404.1 
D1,SCA,CP_MNAC,IE,2018-04-01,22855.8 
D1,SCA,CP_MNAC,IT,1995-01-01,93796.4 
D1,SCA,CP_MNAC,IT,1995-04-01,94596.4 
D1,SCA,CP_MNAC,IT,1995-07-01,95566.1 
D1,SCA,CP_MNAC,IT,1995-10-01,97659.4 
D1,SCA,CP_MNAC,IT,1996-01-01,99627.2 
D1,SCA,CP_MNAC,IT,1996-04-01,100822.7 
D1,SCA,CP_MNAC,IT,1996-07-01,102545.6 
D1,SCA,CP_MNAC,IT,1996-10-01,103717.1 
D1,SCA,CP_MNAC,IT,1997-01-01,105441.9 
D1,SCA,CP_MNAC,IT,1997-04-01,105974.7 
D1,SCA,CP_MNAC,IT,1997-07-01,107276.6 
D1,SCA,CP_MNAC,IT,1997-10-01,107293.5 
D1,SCA,CP_MNAC,IT,1998-01-01,105051.4 
D1,SCA,CP_MNAC,IT,1998-04-01,105861.3 
D1,SCA,CP_MNAC,IT,1998-07-01,106171.4 
D1,SCA,CP_MNAC,IT,1998-10-01,107339.9 
D1,SCA,CP_MNAC,IT,1999-01-01,107406.7 
D1,SCA,CP_MNAC,IT,1999-04-01,109584.5 
D1,SCA,CP_MNAC,IT,1999-07-01,110844.6 
D1,SCA,CP_MNAC,IT,1999-10-01,111669.4 
D1,SCA,CP_MNAC,IT,2000-01-01,112624.1 
D1,SCA,CP_MNAC,IT,2000-04-01,113983.9
D1,SCA,CP_MNAC,IT,2000-07-01,115317.0
D1,SCA,CP_MNAC,IT,2000-10-01,116538.4
D1,SCA,CP_MNAC,IT,2001-01-01,118434.0
D1,SCA,CP_MNAC,IT,2001-04-01,119808.6
D1,SCA,CP_MNAC,IT,2001-07-01,121571.7
D1,SCA,CP_MNAC,IT,2001-10-01,123037.2
D1,SCA,CP_MNAC,IT,2002-01-01,124976.0
D1,SCA,CP_MNAC,IT,2002-04-01,125330.4
D1,SCA,CP_MNAC,IT,2002-07-01,127008.6
D1,SCA,CP_MNAC,IT,2002-10-01,127966.4
D1,SCA,CP_MNAC,IT,2003-01-01,129208.2
D1,SCA,CP_MNAC,IT,2003-04-01,130491.8
D1,SCA,CP_MNAC,IT,2003-07-01,134365.5
D1,SCA,CP_MNAC,IT,2003-10-01,132628.2
D1,SCA,CP_MNAC,IT,2004-01-01,134561.0
D1,SCA,CP_MNAC,IT,2004-04-01,136753.4
D1,SCA,CP_MNAC,IT,2004-07-01,136109.8
D1,SCA,CP_MNAC,IT,2004-10-01,137700.3
D1,SCA,CP_MNAC,IT,2005-01-01,138938.6
D1,SCA,CP_MNAC,IT,2005-04-01,140732.5
D1,SCA,CP_MNAC,IT,2005-07-01,141533.8
D1,SCA,CP_MNAC,IT,2005-10-01,148227.0
D1,SCA,CP_MNAC,IT,2006-01-01,145830.4
D1,SCA,CP_MNAC,IT,2006-04-01,150007.5
D1,SCA,CP_MNAC,IT,2006-07-01,149258.2
D1,SCA,CP_MNAC,IT,2006-10-01,150253.2
D1,SCA,CP_MNAC,IT,2007-01-01,151334.8
D1,SCA,CP_MNAC,IT,2007-04-01,153056.1
D1,SCA,CP_MNAC,IT,2007-07-01,153980.8
D1,SCA,CP_MNAC,IT,2007-10-01,158759.6
D1,SCA,CP_MNAC,IT,2008-01-01,158164.0
D1,SCA,CP_MNAC,IT,2008-04-01,160839.9
D1,SCA,CP_MNAC,IT,2008-07-01,160204.9
D1,SCA,CP_MNAC,IT,2008-10-01,160023.5
D1,SCA,CP_MNAC,IT,2009-01-01,158101.3
D1,SCA,CP_MNAC,IT,2009-04-01,157279.5
D1,SCA,CP_MNAC,IT,2009-07-01,159512.3
D1,SCA,CP_MNAC,IT,2009-10-01,159616.2
D1,SCA,CP_MNAC,IT,2010-01-01,159412.0
D1,SCA,CP_MNAC,IT,2010-04-01,160579.1
D1,SCA,CP_MNAC,IT,2010-07-01,160220.1
D1,SCA,CP_MNAC,IT,2010-10-01,161611.6
D1,SCA,CP_MNAC,IT,2011-01-01,162424.0 
D1,SCA,CP_MNAC,IT,2011-04-01,163617.5 
D1,SCA,CP_MNAC,IT,2011-07-01,162960.4 
D1,SCA,CP_MNAC,IT,2011-10-01,162553.9 
D1,SCA,CP_MNAC,IT,2012-01-01,161622.5 
D1,SCA,CP_MNAC,IT,2012-04-01,161458.4 
D1,SCA,CP_MNAC,IT,2012-07-01,160497.3 
D1,SCA,CP_MNAC,IT,2012-10-01,159482.8 
D1,SCA,CP_MNAC,IT,2013-01-01,159245.5 
D1,SCA,CP_MNAC,IT,2013-04-01,159015.8 
D1,SCA,CP_MNAC,IT,2013-07-01,159188.6 
D1,SCA,CP_MNAC,IT,2013-10-01,159599.8 
D1,SCA,CP_MNAC,IT,2014-01-01,159292.3 
D1,SCA,CP_MNAC,IT,2014-04-01,159321.2 
D1,SCA,CP_MNAC,IT,2014-07-01,160331.3 
D1,SCA,CP_MNAC,IT,2014-10-01,160548.6 
D1,SCA,CP_MNAC,IT,2015-01-01,161689.7 
D1,SCA,CP_MNAC,IT,2015-04-01,162443.0 
D1,SCA,CP_MNAC,IT,2015-07-01,163680.0 
D1,SCA,CP_MNAC,IT,2015-10-01,164410.2 
D1,SCA,CP_MNAC,IT,2016-01-01,165943.9 
D1,SCA,CP_MNAC,IT,2016-04-01,167156.6 
D1,SCA,CP_MNAC,IT,2016-07-01,167366.8 
D1,SCA,CP_MNAC,IT,2016-10-01,168713.6 
D1,SCA,CP_MNAC,IT,2017-01-01,169634.4 
D1,SCA,CP_MNAC,IT,2017-04-01,170381.3 
D1,SCA,CP_MNAC,IT,2017-07-01,171917.3 
D1,SCA,CP_MNAC,IT,2017-10-01,172851.0 
D1,SCA,CP_MNAC,IT,2018-01-01,173363.1 
D1,SCA,CP_MNAC,IT,2018-04-01,177312.8 
D1,SCA,CP_MNAC,LT,1995-01-01,652.0 
D1,SCA,CP_MNAC,LT,1995-04-01,703.3 
D1,SCA,CP_MNAC,LT,1995-07-01,740.5 
D1,SCA,CP_MNAC,LT,1995-10-01,805.6 
D1,SCA,CP_MNAC,LT,1996-01-01,847.8 
D1,SCA,CP_MNAC,LT,1996-04-01,890.3 
D1,SCA,CP_MNAC,LT,1996-07-01,959.6 
D1,SCA,CP_MNAC,LT,1996-10-01,992.6 
D1,SCA,CP_MNAC,LT,1997-01-01,1048.4 
D1,SCA,CP_MNAC,LT,1997-04-01,1103.8 
D1,SCA,CP_MNAC,LT,1997-07-01,1159.2 
D1,SCA,CP_MNAC,LT,1997-10-01,1213.6 
D1,SCA,CP_MNAC,LT,1998-01-01,1272.6 
D1,SCA,CP_MNAC,LT,1998-04-01,1334.8 
D1,SCA,CP_MNAC,LT,1998-07-01,1395.2 
D1,SCA,CP_MNAC,LT,1998-10-01,1402.7 
D1,SCA,CP_MNAC,LT,1999-01-01,1376.8 
D1,SCA,CP_MNAC,LT,1999-04-01,1385.6 
D1,SCA,CP_MNAC,LT,1999-07-01,1356.1 
D1,SCA,CP_MNAC,LT,1999-10-01,1326.4 
D1,SCA,CP_MNAC,LT,2000-01-01,1314.5 
D1,SCA,CP_MNAC,LT,2000-04-01,1301.3
D1,SCA,CP_MNAC,LT,2000-07-01,1295.2
D1,SCA,CP_MNAC,LT,2000-10-01,1314.5
D1,SCA,CP_MNAC,LT,2001-01-01,1325.7
D1,SCA,CP_MNAC,LT,2001-04-01,1340.5
D1,SCA,CP_MNAC,LT,2001-07-01,1336.9
D1,SCA,CP_MNAC,LT,2001-10-01,1358.0
D1,SCA,CP_MNAC,LT,2002-01-01,1421.2
D1,SCA,CP_MNAC,LT,2002-04-01,1418.9
D1,SCA,CP_MNAC,LT,2002-07-01,1469.9
D1,SCA,CP_MNAC,LT,2002-10-01,1496.3
D1,SCA,CP_MNAC,LT,2003-01-01,1547.4
D1,SCA,CP_MNAC,LT,2003-04-01,1609.6
D1,SCA,CP_MNAC,LT,2003-07-01,1621.4
D1,SCA,CP_MNAC,LT,2003-10-01,1654.6
D1,SCA,CP_MNAC,LT,2004-01-01,1725.8
D1,SCA,CP_MNAC,LT,2004-04-01,1807.4
D1,SCA,CP_MNAC,LT,2004-07-01,1852.0
D1,SCA,CP_MNAC,LT,2004-10-01,1922.2
D1,SCA,CP_MNAC,LT,2005-01-01,2010.2
D1,SCA,CP_MNAC,LT,2005-04-01,2092.2
D1,SCA,CP_MNAC,LT,2005-07-01,2148.5
D1,SCA,CP_MNAC,LT,2005-10-01,2268.7
D1,SCA,CP_MNAC,LT,2006-01-01,2362.6
D1,SCA,CP_MNAC,LT,2006-04-01,2455.6
D1,SCA,CP_MNAC,LT,2006-07-01,2682.0
D1,SCA,CP_MNAC,LT,2006-10-01,2784.2
D1,SCA,CP_MNAC,LT,2007-01-01,2803.4
D1,SCA,CP_MNAC,LT,2007-04-01,2970.4
D1,SCA,CP_MNAC,LT,2007-07-01,3132.3
D1,SCA,CP_MNAC,LT,2007-10-01,3425.1
D1,SCA,CP_MNAC,LT,2008-01-01,3449.0
D1,SCA,CP_MNAC,LT,2008-04-01,3579.4
D1,SCA,CP_MNAC,LT,2008-07-01,3694.0
D1,SCA,CP_MNAC,LT,2008-10-01,3624.7
D1,SCA,CP_MNAC,LT,2009-01-01,3186.6
D1,SCA,CP_MNAC,LT,2009-04-01,3037.5
D1,SCA,CP_MNAC,LT,2009-07-01,2945.6
D1,SCA,CP_MNAC,LT,2009-10-01,2811.5
D1,SCA,CP_MNAC,LT,2010-01-01,2869.3
D1,SCA,CP_MNAC,LT,2010-04-01,2846.4
D1,SCA,CP_MNAC,LT,2010-07-01,2866.3
D1,SCA,CP_MNAC,LT,2010-10-01,2885.7
D1,SCA,CP_MNAC,LT,2011-01-01,2994.7 
D1,SCA,CP_MNAC,LT,2011-04-01,3039.3 
D1,SCA,CP_MNAC,LT,2011-07-01,3100.8 
D1,SCA,CP_MNAC,LT,2011-10-01,3167.3 
D1,SCA,CP_MNAC,LT,2012-01-01,3192.1 
D1,SCA,CP_MNAC,LT,2012-04-01,3207.7 
D1,SCA,CP_MNAC,LT,2012-07-01,3242.7 
D1,SCA,CP_MNAC,LT,2012-10-01,3308.1 
D1,SCA,CP_MNAC,LT,2013-01-01,3367.9 
D1,SCA,CP_MNAC,LT,2013-04-01,3406.5 
D1,SCA,CP_MNAC,LT,2013-07-01,3479.0 
D1,SCA,CP_MNAC,LT,2013-10-01,3501.5 
D1,SCA,CP_MNAC,LT,2014-01-01,3565.7 
D1,SCA,CP_MNAC,LT,2014-04-01,3650.4 
D1,SCA,CP_MNAC,LT,2014-07-01,3676.2 
D1,SCA,CP_MNAC,LT,2014-10-01,3740.8 
D1,SCA,CP_MNAC,LT,2015-01-01,3771.8 
D1,SCA,CP_MNAC,LT,2015-04-01,3895.3 
D1,SCA,CP_MNAC,LT,2015-07-01,3976.3 
D1,SCA,CP_MNAC,LT,2015-10-01,4020.8 
D1,SCA,CP_MNAC,LT,2016-01-01,4141.6 
D1,SCA,CP_MNAC,LT,2016-04-01,4168.9 
D1,SCA,CP_MNAC,LT,2016-07-01,4281.3 
D1,SCA,CP_MNAC,LT,2016-10-01,4396.5 
D1,SCA,CP_MNAC,LT,2017-01-01,4472.0 
D1,SCA,CP_MNAC,LT,2017-04-01,4590.2 
D1,SCA,CP_MNAC,LT,2017-07-01,4654.9 
D1,SCA,CP_MNAC,LT,2017-10-01,4767.2 
D1,SCA,CP_MNAC,LT,2018-01-01,4879.6 
D1,SCA,CP_MNAC,LT,2018-04-01,4942.3 
D1,SCA,CP_MNAC,LU,1995-01-01,1785.8 
D1,SCA,CP_MNAC,LU,1995-04-01,1832.1 
D1,SCA,CP_MNAC,LU,1995-07-01,1887.6 
D1,SCA,CP_MNAC,LU,1995-10-01,1878.7 
D1,SCA,CP_MNAC,LU,1996-01-01,1935.6 
D1,SCA,CP_MNAC,LU,1996-04-01,1955.6 
D1,SCA,CP_MNAC,LU,1996-07-01,1954.9 
D1,SCA,CP_MNAC,LU,1996-10-01,1942.1 
D1,SCA,CP_MNAC,LU,1997-01-01,2007.1 
D1,SCA,CP_MNAC,LU,1997-04-01,2037.6 
D1,SCA,CP_MNAC,LU,1997-07-01,2078.8 
D1,SCA,CP_MNAC,LU,1997-10-01,2097.3 
D1,SCA,CP_MNAC,LU,1998-01-01,2120.1 
D1,SCA,CP_MNAC,LU,1998-04-01,2158.8 
D1,SCA,CP_MNAC,LU,1998-07-01,2186.1 
D1,SCA,CP_MNAC,LU,1998-10-01,2236.9 
D1,SCA,CP_MNAC,LU,1999-01-01,2282.9 
D1,SCA,CP_MNAC,LU,1999-04-01,2333.9 
D1,SCA,CP_MNAC,LU,1999-07-01,2381.0 
D1,SCA,CP_MNAC,LU,1999-10-01,2549.1 
D1,SCA,CP_MNAC,LU,2000-01-01,2571.9 
D1,SCA,CP_MNAC,LU,2000-04-01,2608.1
D1,SCA,CP_MNAC,LU,2000-07-01,2707.7
D1,SCA,CP_MNAC,LU,2000-10-01,2775.8
D1,SCA,CP_MNAC,LU,2001-01-01,2843.1
D1,SCA,CP_MNAC,LU,2001-04-01,2915.5
D1,SCA,CP_MNAC,LU,2001-07-01,2946.8
D1,SCA,CP_MNAC,LU,2001-10-01,2956.1
D1,SCA,CP_MNAC,LU,2002-01-01,3079.6
D1,SCA,CP_MNAC,LU,2002-04-01,3086.9
D1,SCA,CP_MNAC,LU,2002-07-01,3157.6
D1,SCA,CP_MNAC,LU,2002-10-01,3168.0
D1,SCA,CP_MNAC,LU,2003-01-01,3159.3
D1,SCA,CP_MNAC,LU,2003-04-01,3190.6
D1,SCA,CP_MNAC,LU,2003-07-01,3250.2
D1,SCA,CP_MNAC,LU,2003-10-01,3293.2
D1,SCA,CP_MNAC,LU,2004-01-01,3349.7
D1,SCA,CP_MNAC,LU,2004-04-01,3400.9
D1,SCA,CP_MNAC,LU,2004-07-01,3428.7
D1,SCA,CP_MNAC,LU,2004-10-01,3527.5
D1,SCA,CP_MNAC,LU,2005-01-01,3554.4
D1,SCA,CP_MNAC,LU,2005-04-01,3619.0
D1,SCA,CP_MNAC,LU,2005-07-01,3677.4
D1,SCA,CP_MNAC,LU,2005-10-01,3774.9
D1,SCA,CP_MNAC,LU,2006-01-01,3862.9
D1,SCA,CP_MNAC,LU,2006-04-01,3938.9
D1,SCA,CP_MNAC,LU,2006-07-01,3985.2
D1,SCA,CP_MNAC,LU,2006-10-01,4080.4
D1,SCA,CP_MNAC,LU,2007-01-01,4246.2
D1,SCA,CP_MNAC,LU,2007-04-01,4277.9
D1,SCA,CP_MNAC,LU,2007-07-01,4335.3
D1,SCA,CP_MNAC,LU,2007-10-01,4426.2
D1,SCA,CP_MNAC,LU,2008-01-01,4559.5
D1,SCA,CP_MNAC,LU,2008-04-01,4646.6
D1,SCA,CP_MNAC,LU,2008-07-01,4725.8
D1,SCA,CP_MNAC,LU,2008-10-01,4707.0
D1,SCA,CP_MNAC,LU,2009-01-01,4719.0
D1,SCA,CP_MNAC,LU,2009-04-01,4776.2
D1,SCA,CP_MNAC,LU,2009-07-01,4840.5
D1,SCA,CP_MNAC,LU,2009-10-01,4813.1
D1,SCA,CP_MNAC,LU,2010-01-01,4839.5
D1,SCA,CP_MNAC,LU,2010-04-01,4923.0
D1,SCA,CP_MNAC,LU,2010-07-01,5016.0
D1,SCA,CP_MNAC,LU,2010-10-01,5083.7
D1,SCA,CP_MNAC,LU,2011-01-01,5135.7 
D1,SCA,CP_MNAC,LU,2011-04-01,5167.1 
D1,SCA,CP_MNAC,LU,2011-07-01,5223.2 
D1,SCA,CP_MNAC,LU,2011-10-01,5318.1 
D1,SCA,CP_MNAC,LU,2012-01-01,5363.5 
D1,SCA,CP_MNAC,LU,2012-04-01,5392.4 
D1,SCA,CP_MNAC,LU,2012-07-01,5404.6 
D1,SCA,CP_MNAC,LU,2012-10-01,5579.3 
D1,SCA,CP_MNAC,LU,2013-01-01,5533.1 
D1,SCA,CP_MNAC,LU,2013-04-01,5609.1 
D1,SCA,CP_MNAC,LU,2013-07-01,5673.8 
D1,SCA,CP_MNAC,LU,2013-10-01,5829.2 
D1,SCA,CP_MNAC,LU,2014-01-01,5937.3 
D1,SCA,CP_MNAC,LU,2014-04-01,5982.5 
D1,SCA,CP_MNAC,LU,2014-07-01,6057.0 
D1,SCA,CP_MNAC,LU,2014-10-01,6070.2 
D1,SCA,CP_MNAC,LU,2015-01-01,6148.1 
D1,SCA,CP_MNAC,LU,2015-04-01,6244.5 
D1,SCA,CP_MNAC,LU,2015-07-01,6303.0 
D1,SCA,CP_MNAC,LU,2015-10-01,6362.9 
D1,SCA,CP_MNAC,LU,2016-01-01,6434.5 
D1,SCA,CP_MNAC,LU,2016-04-01,6419.4 
D1,SCA,CP_MNAC,LU,2016-07-01,6528.1 
D1,SCA,CP_MNAC,LU,2016-10-01,6663.6 
D1,SCA,CP_MNAC,LU,2017-01-01,6834.2 
D1,SCA,CP_MNAC,LU,2017-04-01,6940.4 
D1,SCA,CP_MNAC,LU,2017-07-01,7007.0 
D1,SCA,CP_MNAC,LU,2017-10-01,7075.0 
D1,SCA,CP_MNAC,LU,2018-01-01,7133.3 
D1,SCA,CP_MNAC,LU,2018-04-01,7290.6 
D1,SCA,CP_MNAC,LV,1995-01-01,411.0 
D1,SCA,CP_MNAC,LV,1995-04-01,413.6 
D1,SCA,CP_MNAC,LV,1995-07-01,416.7 
D1,SCA,CP_MNAC,LV,1995-10-01,421.0 
D1,SCA,CP_MNAC,LV,1996-01-01,490.0 
D1,SCA,CP_MNAC,LV,1996-04-01,509.9 
D1,SCA,CP_MNAC,LV,1996-07-01,524.3 
D1,SCA,CP_MNAC,LV,1996-10-01,550.4 
D1,SCA,CP_MNAC,LV,1997-01-01,557.2 
D1,SCA,CP_MNAC,LV,1997-04-01,568.6 
D1,SCA,CP_MNAC,LV,1997-07-01,585.3 
D1,SCA,CP_MNAC,LV,1997-10-01,600.3 
D1,SCA,CP_MNAC,LV,1998-01-01,611.1 
D1,SCA,CP_MNAC,LV,1998-04-01,625.6 
D1,SCA,CP_MNAC,LV,1998-07-01,639.5 
D1,SCA,CP_MNAC,LV,1998-10-01,635.1 
D1,SCA,CP_MNAC,LV,1999-01-01,657.0 
D1,SCA,CP_MNAC,LV,1999-04-01,665.5 
D1,SCA,CP_MNAC,LV,1999-07-01,672.3 
D1,SCA,CP_MNAC,LV,1999-10-01,682.0 
D1,SCA,CP_MNAC,LV,2000-01-01,692.6 
D1,SCA,CP_MNAC,LV,2000-04-01,703.0
D1,SCA,CP_MNAC,LV,2000-07-01,708.3
D1,SCA,CP_MNAC,LV,2000-10-01,725.0
D1,SCA,CP_MNAC,LV,2001-01-01,731.3
D1,SCA,CP_MNAC,LV,2001-04-01,734.3
D1,SCA,CP_MNAC,LV,2001-07-01,760.9
D1,SCA,CP_MNAC,LV,2001-10-01,765.4
D1,SCA,CP_MNAC,LV,2002-01-01,776.1
D1,SCA,CP_MNAC,LV,2002-04-01,792.4
D1,SCA,CP_MNAC,LV,2002-07-01,804.2
D1,SCA,CP_MNAC,LV,2002-10-01,835.1
D1,SCA,CP_MNAC,LV,2003-01-01,863.0
D1,SCA,CP_MNAC,LV,2003-04-01,903.9
D1,SCA,CP_MNAC,LV,2003-07-01,932.7
D1,SCA,CP_MNAC,LV,2003-10-01,960.0
D1,SCA,CP_MNAC,LV,2004-01-01,998.3
D1,SCA,CP_MNAC,LV,2004-04-01,1033.3
D1,SCA,CP_MNAC,LV,2004-07-01,1070.0
D1,SCA,CP_MNAC,LV,2004-10-01,1119.6
D1,SCA,CP_MNAC,LV,2005-01-01,1266.6
D1,SCA,CP_MNAC,LV,2005-04-01,1321.7
D1,SCA,CP_MNAC,LV,2005-07-01,1399.3
D1,SCA,CP_MNAC,LV,2005-10-01,1470.8
D1,SCA,CP_MNAC,LV,2006-01-01,1581.6
D1,SCA,CP_MNAC,LV,2006-04-01,1691.3
D1,SCA,CP_MNAC,LV,2006-07-01,1814.0
D1,SCA,CP_MNAC,LV,2006-10-01,1960.5
D1,SCA,CP_MNAC,LV,2007-01-01,2260.1
D1,SCA,CP_MNAC,LV,2007-04-01,2422.7
D1,SCA,CP_MNAC,LV,2007-07-01,2587.1
D1,SCA,CP_MNAC,LV,2007-10-01,2682.5
D1,SCA,CP_MNAC,LV,2008-01-01,2881.4
D1,SCA,CP_MNAC,LV,2008-04-01,2945.8
D1,SCA,CP_MNAC,LV,2008-07-01,3046.3
D1,SCA,CP_MNAC,LV,2008-10-01,2858.9
D1,SCA,CP_MNAC,LV,2009-01-01,2555.0
D1,SCA,CP_MNAC,LV,2009-04-01,2318.6
D1,SCA,CP_MNAC,LV,2009-07-01,2098.3
D1,SCA,CP_MNAC,LV,2009-10-01,1871.5
D1,SCA,CP_MNAC,LV,2010-01-01,1898.8
D1,SCA,CP_MNAC,LV,2010-04-01,1900.8
D1,SCA,CP_MNAC,LV,2010-07-01,1928.7
D1,SCA,CP_MNAC,LV,2010-10-01,1954.7
D1,SCA,CP_MNAC,LV,2011-01-01,1936.6 
D1,SCA,CP_MNAC,LV,2011-04-01,2004.5 
D1,SCA,CP_MNAC,LV,2011-07-01,2016.1 
D1,SCA,CP_MNAC,LV,2011-10-01,2052.5 
D1,SCA,CP_MNAC,LV,2012-01-01,2121.6 
D1,SCA,CP_MNAC,LV,2012-04-01,2155.6 
D1,SCA,CP_MNAC,LV,2012-07-01,2207.6 
D1,SCA,CP_MNAC,LV,2012-10-01,2257.5 
D1,SCA,CP_MNAC,LV,2013-01-01,2271.7 
D1,SCA,CP_MNAC,LV,2013-04-01,2335.5 
D1,SCA,CP_MNAC,LV,2013-07-01,2385.7 
D1,SCA,CP_MNAC,LV,2013-10-01,2425.5 
D1,SCA,CP_MNAC,LV,2014-01-01,2489.9 
D1,SCA,CP_MNAC,LV,2014-04-01,2503.1 
D1,SCA,CP_MNAC,LV,2014-07-01,2537.4 
D1,SCA,CP_MNAC,LV,2014-10-01,2566.1 
D1,SCA,CP_MNAC,LV,2015-01-01,2647.4 
D1,SCA,CP_MNAC,LV,2015-04-01,2685.6 
D1,SCA,CP_MNAC,LV,2015-07-01,2758.8 
D1,SCA,CP_MNAC,LV,2015-10-01,2805.3 
D1,SCA,CP_MNAC,LV,2016-01-01,2824.4 
D1,SCA,CP_MNAC,LV,2016-04-01,2880.3 
D1,SCA,CP_MNAC,LV,2016-07-01,2929.6 
D1,SCA,CP_MNAC,LV,2016-10-01,2988.8 
