age,indic_il,sex,wstatus,geotime,date,value
Y_GE18,LI_R_MD60,T,UNE,SE,2011-01-01,42.4
Y_GE18,LI_R_MD60,T,UNE,SE,2012-01-01,43.0
Y_GE18,LI_R_MD60,T,UNE,SE,2013-01-01,44.8
Y_GE18,LI_R_MD60,T,UNE,SE,2014-01-01,42.2
Y_GE18,LI_R_MD60,T,UNE,SE,2015-01-01,39.3
Y_GE18,LI_R_MD60,T,UNE,SE,2016-01-01,50.8
Y_GE18,LI_R_MD60,T,UNE,SE,2017-01-01,50.3
Y_GE18,LI_R_MD60,T,UNE,SI,2006-01-01,32.8
Y_GE18,LI_R_MD60,T,UNE,SI,2007-01-01,35.9
Y_GE18,LI_R_MD60,T,UNE,SI,2008-01-01,37.6
Y_GE18,LI_R_MD60,T,UNE,SI,2009-01-01,43.6
Y_GE18,LI_R_MD60,T,UNE,SI,2010-01-01,44.1
Y_GE18,LI_R_MD60,T,UNE,SI,2011-01-01,44.6
Y_GE18,LI_R_MD60,T,UNE,SI,2012-01-01,46.9
Y_GE18,LI_R_MD60,T,UNE,SI,2013-01-01,46.2
Y_GE18,LI_R_MD60,T,UNE,SI,2014-01-01,45.3
Y_GE18,LI_R_MD60,T,UNE,SI,2015-01-01,44.8
Y_GE18,LI_R_MD60,T,UNE,SI,2016-01-01,44.8
Y_GE18,LI_R_MD60,T,UNE,SI,2017-01-01,41.8
Y_GE18,LI_R_MD60,T,UNE,SK,2006-01-01,40.8
Y_GE18,LI_R_MD60,T,UNE,SK,2007-01-01,45.1
Y_GE18,LI_R_MD60,T,UNE,SK,2008-01-01,43.2
Y_GE18,LI_R_MD60,T,UNE,SK,2009-01-01,48.6
Y_GE18,LI_R_MD60,T,UNE,SK,2010-01-01,41.1
Y_GE18,LI_R_MD60,T,UNE,SK,2011-01-01,42.6
Y_GE18,LI_R_MD60,T,UNE,SK,2012-01-01,44.6
Y_GE18,LI_R_MD60,T,UNE,SK,2013-01-01,43.8
Y_GE18,LI_R_MD60,T,UNE,SK,2014-01-01,48.7
Y_GE18,LI_R_MD60,T,UNE,SK,2015-01-01,45.5
Y_GE18,LI_R_MD60,T,UNE,SK,2016-01-01,47.6
Y_GE18,LI_R_MD60,T,UNE,SK,2017-01-01,49.2
Y_GE18,LI_R_MD60,T,UNE,TR,2006-01-01,43.7
Y_GE18,LI_R_MD60,T,UNE,TR,2007-01-01,43.0
Y_GE18,LI_R_MD60,T,UNE,TR,2008-01-01,43.0
Y_GE18,LI_R_MD60,T,UNE,TR,2009-01-01,39.0
Y_GE18,LI_R_MD60,T,UNE,TR,2010-01-01,38.6
Y_GE18,LI_R_MD60,T,UNE,TR,2011-01-01,40.8
Y_GE18,LI_R_MD60,T,UNE,TR,2012-01-01,40.9
Y_GE18,LI_R_MD60,T,UNE,TR,2013-01-01,38.1
Y_GE18,LI_R_MD60,T,UNE,TR,2014-01-01,41.4
Y_GE18,LI_R_MD60,T,UNE,TR,2015-01-01,37.4
Y_GE18,LI_R_MD60,T,UNE,TR,2016-01-01,
Y_GE18,LI_R_MD60,T,UNE,TR,2017-01-01,
Y_GE18,LI_R_MD60,T,UNE,UK,2006-01-01,57.8
Y_GE18,LI_R_MD60,T,UNE,UK,2007-01-01,58.9
Y_GE18,LI_R_MD60,T,UNE,UK,2008-01-01,54.4
Y_GE18,LI_R_MD60,T,UNE,UK,2009-01-01,50.9
Y_GE18,LI_R_MD60,T,UNE,UK,2010-01-01,47.4
Y_GE18,LI_R_MD60,T,UNE,UK,2011-01-01,47.2
Y_GE18,LI_R_MD60,T,UNE,UK,2012-01-01,51.3
Y_GE18,LI_R_MD60,T,UNE,UK,2013-01-01,43.9
Y_GE18,LI_R_MD60,T,UNE,UK,2014-01-01,57.9
Y_GE18,LI_R_MD60,T,UNE,UK,2015-01-01,47.9
Y_GE18,LI_R_MD60,T,UNE,UK,2016-01-01,46.1
Y_GE18,LI_R_MD60,T,UNE,UK,2017-01-01,
