na_item,s_adj,unit,nace_r2,geotime,date,value
D1,SCA,CP_MEUR,M_N,EU28,2018-04-01,235234.5 
D1,SCA,CP_MEUR,M_N,FI,2015-07-01,2711.0 
D1,SCA,CP_MEUR,M_N,FI,2015-10-01,2724.0 
D1,SCA,CP_MEUR,M_N,FI,2016-01-01,2783.0 
D1,SCA,CP_MEUR,M_N,FI,2016-04-01,2804.0 
D1,SCA,CP_MEUR,M_N,FI,2016-07-01,2836.0 
D1,SCA,CP_MEUR,M_N,FI,2016-10-01,2858.0 
D1,SCA,CP_MEUR,M_N,FI,2017-01-01,2892.0 
D1,SCA,CP_MEUR,M_N,FI,2017-04-01,2927.0 
D1,SCA,CP_MEUR,M_N,FI,2017-07-01,2982.0 
D1,SCA,CP_MEUR,M_N,FI,2017-10-01,3026.0 
D1,SCA,CP_MEUR,M_N,FI,2018-01-01,3088.0 
D1,SCA,CP_MEUR,M_N,FI,2018-04-01,3140.0 
D1,SCA,CP_MEUR,M_N,HR,2015-07-01,464.7 
D1,SCA,CP_MEUR,M_N,HR,2015-10-01,473.3 
D1,SCA,CP_MEUR,M_N,HR,2016-01-01,490.4 
D1,SCA,CP_MEUR,M_N,HR,2016-04-01,502.2 
D1,SCA,CP_MEUR,M_N,HR,2016-07-01,508.9 
D1,SCA,CP_MEUR,M_N,HR,2016-10-01,509.4 
D1,SCA,CP_MEUR,M_N,HR,2017-01-01,516.2 
D1,SCA,CP_MEUR,M_N,HR,2017-04-01,518.9 
D1,SCA,CP_MEUR,M_N,HR,2017-07-01,522.1 
D1,SCA,CP_MEUR,M_N,HR,2017-10-01,519.0 
D1,SCA,CP_MEUR,M_N,HR,2018-01-01,534.1 
D1,SCA,CP_MEUR,M_N,HR,2018-04-01,549.9 
D1,SCA,CP_MEUR,M_N,HU,2015-07-01,1160.8 
D1,SCA,CP_MEUR,M_N,HU,2015-10-01,1192.3 
D1,SCA,CP_MEUR,M_N,HU,2016-01-01,1236.1 
D1,SCA,CP_MEUR,M_N,HU,2016-04-01,1229.2 
D1,SCA,CP_MEUR,M_N,HU,2016-07-01,1284.1 
D1,SCA,CP_MEUR,M_N,HU,2016-10-01,1321.2 
D1,SCA,CP_MEUR,M_N,HU,2017-01-01,1317.2 
D1,SCA,CP_MEUR,M_N,HU,2017-04-01,1400.8 
D1,SCA,CP_MEUR,M_N,HU,2017-07-01,1448.1 
D1,SCA,CP_MEUR,M_N,HU,2017-10-01,1468.4 
D1,SCA,CP_MEUR,M_N,HU,2018-01-01,1579.0 
D1,SCA,CP_MEUR,M_N,HU,2018-04-01,1578.8 
D1,SCA,CP_MEUR,M_N,IE,2015-07-01,2206.3 
D1,SCA,CP_MEUR,M_N,IE,2015-10-01,2213.3 
D1,SCA,CP_MEUR,M_N,IE,2016-01-01,2287.0 
D1,SCA,CP_MEUR,M_N,IE,2016-04-01,2316.4 
D1,SCA,CP_MEUR,M_N,IE,2016-07-01,2388.8 
D1,SCA,CP_MEUR,M_N,IE,2016-10-01,2516.6 
D1,SCA,CP_MEUR,M_N,IE,2017-01-01,2584.2 
D1,SCA,CP_MEUR,M_N,IE,2017-04-01,2604.1 
D1,SCA,CP_MEUR,M_N,IE,2017-07-01,2600.2 
D1,SCA,CP_MEUR,M_N,IE,2017-10-01,2652.1 
D1,SCA,CP_MEUR,M_N,IE,2018-01-01,2776.6 
D1,SCA,CP_MEUR,M_N,IE,2018-04-01,2980.9 
D1,SCA,CP_MEUR,M_N,IT,2015-07-01,13805.5 
D1,SCA,CP_MEUR,M_N,IT,2015-10-01,13912.1 
D1,SCA,CP_MEUR,M_N,IT,2016-01-01,13996.7 
D1,SCA,CP_MEUR,M_N,IT,2016-04-01,14121.2 
D1,SCA,CP_MEUR,M_N,IT,2016-07-01,14321.5 
D1,SCA,CP_MEUR,M_N,IT,2016-10-01,14522.9 
D1,SCA,CP_MEUR,M_N,IT,2017-01-01,14653.4 
D1,SCA,CP_MEUR,M_N,IT,2017-04-01,14854.2 
D1,SCA,CP_MEUR,M_N,IT,2017-07-01,15124.0 
D1,SCA,CP_MEUR,M_N,IT,2017-10-01,15248.1 
D1,SCA,CP_MEUR,M_N,IT,2018-01-01,15475.9 
D1,SCA,CP_MEUR,M_N,IT,2018-04-01,15651.0 
D1,SCA,CP_MEUR,M_N,LT,2015-07-01,298.7 
D1,SCA,CP_MEUR,M_N,LT,2015-10-01,300.8 
D1,SCA,CP_MEUR,M_N,LT,2016-01-01,313.7 
D1,SCA,CP_MEUR,M_N,LT,2016-04-01,311.6 
D1,SCA,CP_MEUR,M_N,LT,2016-07-01,331.3 
D1,SCA,CP_MEUR,M_N,LT,2016-10-01,343.6 
D1,SCA,CP_MEUR,M_N,LT,2017-01-01,360.8 
D1,SCA,CP_MEUR,M_N,LT,2017-04-01,389.5 
D1,SCA,CP_MEUR,M_N,LT,2017-07-01,392.1 
D1,SCA,CP_MEUR,M_N,LT,2017-10-01,409.3 
D1,SCA,CP_MEUR,M_N,LT,2018-01-01,411.2 
D1,SCA,CP_MEUR,M_N,LT,2018-04-01,413.7 
D1,SCA,CP_MEUR,M_N,LU,2015-07-01,930.2 
D1,SCA,CP_MEUR,M_N,LU,2015-10-01,959.3 
D1,SCA,CP_MEUR,M_N,LU,2016-01-01,983.6 
D1,SCA,CP_MEUR,M_N,LU,2016-04-01,1009.2 
D1,SCA,CP_MEUR,M_N,LU,2016-07-01,1034.5 
D1,SCA,CP_MEUR,M_N,LU,2016-10-01,1055.7 
D1,SCA,CP_MEUR,M_N,LU,2017-01-01,1107.0 
D1,SCA,CP_MEUR,M_N,LU,2017-04-01,1136.3 
D1,SCA,CP_MEUR,M_N,LU,2017-07-01,1153.7 
D1,SCA,CP_MEUR,M_N,LU,2017-10-01,1167.0 
D1,SCA,CP_MEUR,M_N,LU,2018-01-01,1172.6 
D1,SCA,CP_MEUR,M_N,LU,2018-04-01,1208.0 
D1,SCA,CP_MEUR,M_N,LV,2015-07-01,244.4 
D1,SCA,CP_MEUR,M_N,LV,2015-10-01,251.8 
D1,SCA,CP_MEUR,M_N,LV,2016-01-01,251.6 
D1,SCA,CP_MEUR,M_N,LV,2016-04-01,255.6 
D1,SCA,CP_MEUR,M_N,LV,2016-07-01,258.5 
D1,SCA,CP_MEUR,M_N,LV,2016-10-01,263.9 
D1,SCA,CP_MEUR,M_N,LV,2017-01-01,272.8 
D1,SCA,CP_MEUR,M_N,LV,2017-04-01,281.1 
D1,SCA,CP_MEUR,M_N,LV,2017-07-01,284.1 
D1,SCA,CP_MEUR,M_N,LV,2017-10-01,287.9 
D1,SCA,CP_MEUR,M_N,LV,2018-01-01,303.3 
D1,SCA,CP_MEUR,M_N,LV,2018-04-01,306.0 
D1,SCA,CP_MEUR,M_N,MT,2015-07-01,130.6 
D1,SCA,CP_MEUR,M_N,MT,2015-10-01,134.2 
D1,SCA,CP_MEUR,M_N,MT,2016-01-01,137.6 
D1,SCA,CP_MEUR,M_N,MT,2016-04-01,141.1 
D1,SCA,CP_MEUR,M_N,MT,2016-07-01,145.8 
D1,SCA,CP_MEUR,M_N,MT,2016-10-01,149.7 
D1,SCA,CP_MEUR,M_N,MT,2017-01-01,152.6 
D1,SCA,CP_MEUR,M_N,MT,2017-04-01,158.2 
D1,SCA,CP_MEUR,M_N,MT,2017-07-01,160.8 
D1,SCA,CP_MEUR,M_N,MT,2017-10-01,162.9 
D1,SCA,CP_MEUR,M_N,MT,2018-01-01,168.7 
D1,SCA,CP_MEUR,M_N,MT,2018-04-01,169.9 
D1,SCA,CP_MEUR,M_N,NL,2015-07-01,14527.9 
D1,SCA,CP_MEUR,M_N,NL,2015-10-01,14847.2 
D1,SCA,CP_MEUR,M_N,NL,2016-01-01,14965.4 p
D1,SCA,CP_MEUR,M_N,NL,2016-04-01,15167.0 p
D1,SCA,CP_MEUR,M_N,NL,2016-07-01,15373.7 p
D1,SCA,CP_MEUR,M_N,NL,2016-10-01,15541.0 p
D1,SCA,CP_MEUR,M_N,NL,2017-01-01,15740.5 p
D1,SCA,CP_MEUR,M_N,NL,2017-04-01,16030.4 p
D1,SCA,CP_MEUR,M_N,NL,2017-07-01,16301.4 p
D1,SCA,CP_MEUR,M_N,NL,2017-10-01,16592.6 p
D1,SCA,CP_MEUR,M_N,NL,2018-01-01,16921.2 p
D1,SCA,CP_MEUR,M_N,NL,2018-04-01,17151.7 p
D1,SCA,CP_MEUR,M_N,NO,2015-07-01,4066.2 
D1,SCA,CP_MEUR,M_N,NO,2015-10-01,4007.6 
D1,SCA,CP_MEUR,M_N,NO,2016-01-01,3869.5 
D1,SCA,CP_MEUR,M_N,NO,2016-04-01,4001.2 
D1,SCA,CP_MEUR,M_N,NO,2016-07-01,3990.2 
D1,SCA,CP_MEUR,M_N,NO,2016-10-01,4135.5 
D1,SCA,CP_MEUR,M_N,NO,2017-01-01,4208.4 
D1,SCA,CP_MEUR,M_N,NO,2017-04-01,4087.4 
D1,SCA,CP_MEUR,M_N,NO,2017-07-01,4205.7 
D1,SCA,CP_MEUR,M_N,NO,2017-10-01,4149.2 
D1,SCA,CP_MEUR,M_N,NO,2018-01-01,4248.3 
D1,SCA,CP_MEUR,M_N,NO,2018-04-01,4353.3 
D1,SCA,CP_MEUR,M_N,PL,2015-07-01,3146.9 
D1,SCA,CP_MEUR,M_N,PL,2015-10-01,3169.9 
D1,SCA,CP_MEUR,M_N,PL,2016-01-01,3175.3 
D1,SCA,CP_MEUR,M_N,PL,2016-04-01,3206.3 
D1,SCA,CP_MEUR,M_N,PL,2016-07-01,3317.4 
D1,SCA,CP_MEUR,M_N,PL,2016-10-01,3399.4 
D1,SCA,CP_MEUR,M_N,PL,2017-01-01,3619.9 p
D1,SCA,CP_MEUR,M_N,PL,2017-04-01,3935.1 p
D1,SCA,CP_MEUR,M_N,PL,2017-07-01,4029.2 p
D1,SCA,CP_MEUR,M_N,PL,2017-10-01,4166.3 p
D1,SCA,CP_MEUR,M_N,PL,2018-01-01,4273.5 p
D1,SCA,CP_MEUR,M_N,PL,2018-04-01,4296.2 p
D1,SCA,CP_MEUR,M_N,PT,2015-07-01,1883.7 
D1,SCA,CP_MEUR,M_N,PT,2015-10-01,1894.3 
D1,SCA,CP_MEUR,M_N,PT,2016-01-01,1934.4 
D1,SCA,CP_MEUR,M_N,PT,2016-04-01,1962.0 
D1,SCA,CP_MEUR,M_N,PT,2016-07-01,1980.1 
D1,SCA,CP_MEUR,M_N,PT,2016-10-01,2010.0 
D1,SCA,CP_MEUR,M_N,PT,2017-01-01,2027.0 
D1,SCA,CP_MEUR,M_N,PT,2017-04-01,2056.9 
D1,SCA,CP_MEUR,M_N,PT,2017-07-01,2083.4 
D1,SCA,CP_MEUR,M_N,PT,2017-10-01,2122.4 
D1,SCA,CP_MEUR,M_N,PT,2018-01-01,2154.1 
D1,SCA,CP_MEUR,M_N,PT,2018-04-01,2197.8 
D1,SCA,CP_MEUR,M_N,RO,2015-07-01,1146.5 
D1,SCA,CP_MEUR,M_N,RO,2015-10-01,1191.3 
D1,SCA,CP_MEUR,M_N,RO,2016-01-01,1183.1 p
D1,SCA,CP_MEUR,M_N,RO,2016-04-01,1259.4 p
D1,SCA,CP_MEUR,M_N,RO,2016-07-01,1279.9 p
D1,SCA,CP_MEUR,M_N,RO,2016-10-01,1310.7 p
D1,SCA,CP_MEUR,M_N,RO,2017-01-01,1348.1 p
D1,SCA,CP_MEUR,M_N,RO,2017-04-01,1308.2 p
D1,SCA,CP_MEUR,M_N,RO,2017-07-01,1433.0 p
D1,SCA,CP_MEUR,M_N,RO,2017-10-01,1464.5 p
D1,SCA,CP_MEUR,M_N,RO,2018-01-01,1408.8 p
D1,SCA,CP_MEUR,M_N,RO,2018-04-01,1485.4 p
D1,SCA,CP_MEUR,M_N,SE,2015-07-01,6649.0 
D1,SCA,CP_MEUR,M_N,SE,2015-10-01,6852.4 
D1,SCA,CP_MEUR,M_N,SE,2016-01-01,6919.0 
D1,SCA,CP_MEUR,M_N,SE,2016-04-01,7077.1 
D1,SCA,CP_MEUR,M_N,SE,2016-07-01,7002.3 
D1,SCA,CP_MEUR,M_N,SE,2016-10-01,6971.5 
D1,SCA,CP_MEUR,M_N,SE,2017-01-01,7266.7 
D1,SCA,CP_MEUR,M_N,SE,2017-04-01,7229.7 
D1,SCA,CP_MEUR,M_N,SE,2017-07-01,7463.9 
D1,SCA,CP_MEUR,M_N,SE,2017-10-01,7396.3 
D1,SCA,CP_MEUR,M_N,SE,2018-01-01,7446.9 
D1,SCA,CP_MEUR,M_N,SE,2018-04-01,7288.2 
D1,SCA,CP_MEUR,M_N,SI,2015-07-01,529.5 
D1,SCA,CP_MEUR,M_N,SI,2015-10-01,541.3 
D1,SCA,CP_MEUR,M_N,SI,2016-01-01,547.6 
D1,SCA,CP_MEUR,M_N,SI,2016-04-01,556.2 
D1,SCA,CP_MEUR,M_N,SI,2016-07-01,560.7 
D1,SCA,CP_MEUR,M_N,SI,2016-10-01,569.9 
D1,SCA,CP_MEUR,M_N,SI,2017-01-01,583.0 
D1,SCA,CP_MEUR,M_N,SI,2017-04-01,602.3 
D1,SCA,CP_MEUR,M_N,SI,2017-07-01,614.2 
D1,SCA,CP_MEUR,M_N,SI,2017-10-01,629.8 
D1,SCA,CP_MEUR,M_N,SI,2018-01-01,641.0 
D1,SCA,CP_MEUR,M_N,SI,2018-04-01,651.4 
D1,SCA,CP_MEUR,M_N,UK,2015-07-01,42895.4 
D1,SCA,CP_MEUR,M_N,UK,2015-10-01,42404.1 
D1,SCA,CP_MEUR,M_N,UK,2016-01-01,39542.0 
D1,SCA,CP_MEUR,M_N,UK,2016-04-01,39593.0 
D1,SCA,CP_MEUR,M_N,UK,2016-07-01,37990.9 
D1,SCA,CP_MEUR,M_N,UK,2016-10-01,38010.3 
D1,SCA,CP_MEUR,M_N,UK,2017-01-01,37520.5 
D1,SCA,CP_MEUR,M_N,UK,2017-04-01,38080.6 
D1,SCA,CP_MEUR,M_N,UK,2017-07-01,36813.7 
D1,SCA,CP_MEUR,M_N,UK,2017-10-01,38623.5 
D1,SCA,CP_MEUR,M_N,UK,2018-01-01,37968.2 
D1,SCA,CP_MEUR,M_N,UK,2018-04-01,38607.1 
D1,SCA,CP_MEUR,O-Q,AT,2015-07-01,10468.6 
D1,SCA,CP_MEUR,O-Q,AT,2015-10-01,10592.8 
D1,SCA,CP_MEUR,O-Q,AT,2016-01-01,10712.1 
D1,SCA,CP_MEUR,O-Q,AT,2016-04-01,10783.4 
D1,SCA,CP_MEUR,O-Q,AT,2016-07-01,10870.4 
D1,SCA,CP_MEUR,O-Q,AT,2016-10-01,10967.1 
D1,SCA,CP_MEUR,O-Q,AT,2017-01-01,11036.5 
D1,SCA,CP_MEUR,O-Q,AT,2017-04-01,11131.4 
D1,SCA,CP_MEUR,O-Q,AT,2017-07-01,11210.9 
D1,SCA,CP_MEUR,O-Q,AT,2017-10-01,11290.6 
D1,SCA,CP_MEUR,O-Q,AT,2018-01-01,11478.1 
D1,SCA,CP_MEUR,O-Q,AT,2018-04-01,11529.4 
D1,SCA,CP_MEUR,O-Q,BE,2015-07-01,17473.0 
D1,SCA,CP_MEUR,O-Q,BE,2015-10-01,17709.0 
D1,SCA,CP_MEUR,O-Q,BE,2016-01-01,17861.0 
D1,SCA,CP_MEUR,O-Q,BE,2016-04-01,18052.0 
D1,SCA,CP_MEUR,O-Q,BE,2016-07-01,18173.0 
D1,SCA,CP_MEUR,O-Q,BE,2016-10-01,18322.0 
D1,SCA,CP_MEUR,O-Q,BE,2017-01-01,18457.0 
D1,SCA,CP_MEUR,O-Q,BE,2017-04-01,18658.0 
D1,SCA,CP_MEUR,O-Q,BE,2017-07-01,18749.0 
D1,SCA,CP_MEUR,O-Q,BE,2017-10-01,18885.0 
D1,SCA,CP_MEUR,O-Q,BE,2018-01-01,18889.0 
D1,SCA,CP_MEUR,O-Q,BE,2018-04-01,19116.0 
D1,SCA,CP_MEUR,O-Q,BG,2015-07-01,1059.6 
D1,SCA,CP_MEUR,O-Q,BG,2015-10-01,1146.3 
D1,SCA,CP_MEUR,O-Q,BG,2016-01-01,1083.0 
D1,SCA,CP_MEUR,O-Q,BG,2016-04-01,1089.6 
D1,SCA,CP_MEUR,O-Q,BG,2016-07-01,1095.3 
D1,SCA,CP_MEUR,O-Q,BG,2016-10-01,1129.7 
D1,SCA,CP_MEUR,O-Q,BG,2017-01-01,1190.4 
D1,SCA,CP_MEUR,O-Q,BG,2017-04-01,1193.4 
D1,SCA,CP_MEUR,O-Q,BG,2017-07-01,1224.0 
D1,SCA,CP_MEUR,O-Q,BG,2017-10-01,1257.1 
D1,SCA,CP_MEUR,O-Q,BG,2018-01-01,1300.2 p
D1,SCA,CP_MEUR,O-Q,BG,2018-04-01,1343.1 p
D1,SCA,CP_MEUR,O-Q,CY,2015-07-01,589.5 
D1,SCA,CP_MEUR,O-Q,CY,2015-10-01,585.9 
D1,SCA,CP_MEUR,O-Q,CY,2016-01-01,586.4 
D1,SCA,CP_MEUR,O-Q,CY,2016-04-01,587.6 
D1,SCA,CP_MEUR,O-Q,CY,2016-07-01,591.4 
D1,SCA,CP_MEUR,O-Q,CY,2016-10-01,619.1 
D1,SCA,CP_MEUR,O-Q,CY,2017-01-01,603.3 
D1,SCA,CP_MEUR,O-Q,CY,2017-04-01,620.6 
D1,SCA,CP_MEUR,O-Q,CY,2017-07-01,636.8 
D1,SCA,CP_MEUR,O-Q,CY,2017-10-01,638.2 
D1,SCA,CP_MEUR,O-Q,CY,2018-01-01,639.7 
D1,SCA,CP_MEUR,O-Q,CY,2018-04-01,634.9 
D1,SCA,CP_MEUR,O-Q,CZ,2015-07-01,3819.1 
D1,SCA,CP_MEUR,O-Q,CZ,2015-10-01,3841.3 
D1,SCA,CP_MEUR,O-Q,CZ,2016-01-01,3920.0 
D1,SCA,CP_MEUR,O-Q,CZ,2016-04-01,3979.1 
D1,SCA,CP_MEUR,O-Q,CZ,2016-07-01,4059.9 
D1,SCA,CP_MEUR,O-Q,CZ,2016-10-01,4159.1 
D1,SCA,CP_MEUR,O-Q,CZ,2017-01-01,4237.8 
D1,SCA,CP_MEUR,O-Q,CZ,2017-04-01,4430.7 
D1,SCA,CP_MEUR,O-Q,CZ,2017-07-01,4647.8 
D1,SCA,CP_MEUR,O-Q,CZ,2017-10-01,4913.2 
D1,SCA,CP_MEUR,O-Q,CZ,2018-01-01,5156.0 
D1,SCA,CP_MEUR,O-Q,CZ,2018-04-01,5217.5 
D1,SCA,CP_MEUR,O-Q,DK,2015-07-01,11473.0 
D1,SCA,CP_MEUR,O-Q,DK,2015-10-01,11411.3 
D1,SCA,CP_MEUR,O-Q,DK,2016-01-01,11460.8 
D1,SCA,CP_MEUR,O-Q,DK,2016-04-01,11641.9 
D1,SCA,CP_MEUR,O-Q,DK,2016-07-01,11541.6 
D1,SCA,CP_MEUR,O-Q,DK,2016-10-01,11487.7 
D1,SCA,CP_MEUR,O-Q,DK,2017-01-01,11579.6 
D1,SCA,CP_MEUR,O-Q,DK,2017-04-01,11641.5 
D1,SCA,CP_MEUR,O-Q,DK,2017-07-01,11730.0 
D1,SCA,CP_MEUR,O-Q,DK,2017-10-01,11886.0 
D1,SCA,CP_MEUR,O-Q,DK,2018-01-01,11836.2 
D1,SCA,CP_MEUR,O-Q,DK,2018-04-01,11854.2 
D1,SCA,CP_MEUR,O-Q,EA,2015-07-01,347324.4 
D1,SCA,CP_MEUR,O-Q,EA,2015-10-01,349860.5 
D1,SCA,CP_MEUR,O-Q,EA,2016-01-01,351403.3 
D1,SCA,CP_MEUR,O-Q,EA,2016-04-01,354103.3 
D1,SCA,CP_MEUR,O-Q,EA,2016-07-01,357294.4 
D1,SCA,CP_MEUR,O-Q,EA,2016-10-01,359909.0 
D1,SCA,CP_MEUR,O-Q,EA,2017-01-01,361089.6 
D1,SCA,CP_MEUR,O-Q,EA,2017-04-01,364279.7 
D1,SCA,CP_MEUR,O-Q,EA,2017-07-01,366983.5 
D1,SCA,CP_MEUR,O-Q,EA,2017-10-01,370501.2 
D1,SCA,CP_MEUR,O-Q,EA,2018-01-01,372528.1 
D1,SCA,CP_MEUR,O-Q,EA,2018-04-01,376904.2 
D1,SCA,CP_MEUR,O-Q,EA19,2015-07-01,347324.4 
D1,SCA,CP_MEUR,O-Q,EA19,2015-10-01,349860.5 
D1,SCA,CP_MEUR,O-Q,EA19,2016-01-01,351403.3 
D1,SCA,CP_MEUR,O-Q,EA19,2016-04-01,354103.3 
D1,SCA,CP_MEUR,O-Q,EA19,2016-07-01,357294.4 
D1,SCA,CP_MEUR,O-Q,EA19,2016-10-01,359909.0 
D1,SCA,CP_MEUR,O-Q,EA19,2017-01-01,361089.6 
D1,SCA,CP_MEUR,O-Q,EA19,2017-04-01,364279.7 
D1,SCA,CP_MEUR,O-Q,EA19,2017-07-01,366983.5 
D1,SCA,CP_MEUR,O-Q,EA19,2017-10-01,370501.2 
D1,SCA,CP_MEUR,O-Q,EA19,2018-01-01,372528.1 
D1,SCA,CP_MEUR,O-Q,EA19,2018-04-01,376904.2 
D1,SCA,CP_MEUR,O-Q,EE,2015-07-01,586.8 
D1,SCA,CP_MEUR,O-Q,EE,2015-10-01,599.0 
D1,SCA,CP_MEUR,O-Q,EE,2016-01-01,611.9 
D1,SCA,CP_MEUR,O-Q,EE,2016-04-01,620.0 
D1,SCA,CP_MEUR,O-Q,EE,2016-07-01,629.4 
D1,SCA,CP_MEUR,O-Q,EE,2016-10-01,636.1 
D1,SCA,CP_MEUR,O-Q,EE,2017-01-01,645.0 
D1,SCA,CP_MEUR,O-Q,EE,2017-04-01,660.4 
D1,SCA,CP_MEUR,O-Q,EE,2017-07-01,674.7 
D1,SCA,CP_MEUR,O-Q,EE,2017-10-01,693.4 
D1,SCA,CP_MEUR,O-Q,EE,2018-01-01,707.0 
D1,SCA,CP_MEUR,O-Q,EE,2018-04-01,719.8 
D1,SCA,CP_MEUR,O-Q,EL,2015-07-01,5458.4 p
D1,SCA,CP_MEUR,O-Q,EL,2015-10-01,5500.1 p
D1,SCA,CP_MEUR,O-Q,EL,2016-01-01,5515.2 p
D1,SCA,CP_MEUR,O-Q,EL,2016-04-01,5527.0 p
D1,SCA,CP_MEUR,O-Q,EL,2016-07-01,5486.3 p
D1,SCA,CP_MEUR,O-Q,EL,2016-10-01,5396.6 p
D1,SCA,CP_MEUR,O-Q,EL,2017-01-01,5507.8 p
D1,SCA,CP_MEUR,O-Q,EL,2017-04-01,5486.9 p
D1,SCA,CP_MEUR,O-Q,EL,2017-07-01,5522.3 p
D1,SCA,CP_MEUR,O-Q,EL,2017-10-01,5568.6 p
D1,SCA,CP_MEUR,O-Q,EL,2018-01-01,5698.5 p
D1,SCA,CP_MEUR,O-Q,EL,2018-04-01,5783.1 p
D1,SCA,CP_MEUR,O-Q,ES,2015-07-01,35786.0 
D1,SCA,CP_MEUR,O-Q,ES,2015-10-01,36306.0 
D1,SCA,CP_MEUR,O-Q,ES,2016-01-01,36254.0 p
D1,SCA,CP_MEUR,O-Q,ES,2016-04-01,36606.0 p
D1,SCA,CP_MEUR,O-Q,ES,2016-07-01,36714.0 p
D1,SCA,CP_MEUR,O-Q,ES,2016-10-01,36732.0 p
D1,SCA,CP_MEUR,O-Q,ES,2017-01-01,37011.0 p
D1,SCA,CP_MEUR,O-Q,ES,2017-04-01,37121.0 p
D1,SCA,CP_MEUR,O-Q,ES,2017-07-01,37405.0 p
D1,SCA,CP_MEUR,O-Q,ES,2017-10-01,37652.0 p
D1,SCA,CP_MEUR,O-Q,ES,2018-01-01,37822.0 p
D1,SCA,CP_MEUR,O-Q,ES,2018-04-01,38050.0 p
D1,SCA,CP_MEUR,O-Q,EU28,2015-07-01,482064.9 
D1,SCA,CP_MEUR,O-Q,EU28,2015-10-01,484381.8 
D1,SCA,CP_MEUR,O-Q,EU28,2016-01-01,481604.1 
D1,SCA,CP_MEUR,O-Q,EU28,2016-04-01,485432.1 
D1,SCA,CP_MEUR,O-Q,EU28,2016-07-01,483863.3 
D1,SCA,CP_MEUR,O-Q,EU28,2016-10-01,486546.8 
D1,SCA,CP_MEUR,O-Q,EU28,2017-01-01,490796.8 
D1,SCA,CP_MEUR,O-Q,EU28,2017-04-01,494948.2 
D1,SCA,CP_MEUR,O-Q,EU28,2017-07-01,496356.3 
D1,SCA,CP_MEUR,O-Q,EU28,2017-10-01,501310.8 
D1,SCA,CP_MEUR,O-Q,EU28,2018-01-01,507138.4 
D1,SCA,CP_MEUR,O-Q,EU28,2018-04-01,511715.8 
D1,SCA,CP_MEUR,O-Q,FI,2015-07-01,7925.0 
D1,SCA,CP_MEUR,O-Q,FI,2015-10-01,7949.0 
D1,SCA,CP_MEUR,O-Q,FI,2016-01-01,7958.0 
D1,SCA,CP_MEUR,O-Q,FI,2016-04-01,7923.0 
D1,SCA,CP_MEUR,O-Q,FI,2016-07-01,7958.0 
D1,SCA,CP_MEUR,O-Q,FI,2016-10-01,7906.0 
D1,SCA,CP_MEUR,O-Q,FI,2017-01-01,7783.0 
D1,SCA,CP_MEUR,O-Q,FI,2017-04-01,7767.0 
D1,SCA,CP_MEUR,O-Q,FI,2017-07-01,7764.0 
D1,SCA,CP_MEUR,O-Q,FI,2017-10-01,7832.0 
D1,SCA,CP_MEUR,O-Q,FI,2018-01-01,7925.0 
D1,SCA,CP_MEUR,O-Q,FI,2018-04-01,8001.0 
D1,SCA,CP_MEUR,O-Q,HR,2015-07-01,1243.5 
D1,SCA,CP_MEUR,O-Q,HR,2015-10-01,1255.9 
D1,SCA,CP_MEUR,O-Q,HR,2016-01-01,1275.6 
D1,SCA,CP_MEUR,O-Q,HR,2016-04-01,1293.9 
D1,SCA,CP_MEUR,O-Q,HR,2016-07-01,1298.2 
D1,SCA,CP_MEUR,O-Q,HR,2016-10-01,1290.2 
D1,SCA,CP_MEUR,O-Q,HR,2017-01-01,1315.8 
D1,SCA,CP_MEUR,O-Q,HR,2017-04-01,1335.3 
D1,SCA,CP_MEUR,O-Q,HR,2017-07-01,1354.1 
D1,SCA,CP_MEUR,O-Q,HR,2017-10-01,1341.8 
D1,SCA,CP_MEUR,O-Q,HR,2018-01-01,1373.7 
D1,SCA,CP_MEUR,O-Q,HR,2018-04-01,1405.4 
D1,SCA,CP_MEUR,O-Q,HU,2015-07-01,2916.1 
D1,SCA,CP_MEUR,O-Q,HU,2015-10-01,2998.4 
D1,SCA,CP_MEUR,O-Q,HU,2016-01-01,3059.1 
D1,SCA,CP_MEUR,O-Q,HU,2016-04-01,3124.7 
D1,SCA,CP_MEUR,O-Q,HU,2016-07-01,3222.4 
D1,SCA,CP_MEUR,O-Q,HU,2016-10-01,3336.1 
D1,SCA,CP_MEUR,O-Q,HU,2017-01-01,3308.9 
D1,SCA,CP_MEUR,O-Q,HU,2017-04-01,3398.8 
D1,SCA,CP_MEUR,O-Q,HU,2017-07-01,3512.9 
D1,SCA,CP_MEUR,O-Q,HU,2017-10-01,3499.6 
D1,SCA,CP_MEUR,O-Q,HU,2018-01-01,3689.2 
D1,SCA,CP_MEUR,O-Q,HU,2018-04-01,3535.9 
D1,SCA,CP_MEUR,O-Q,IE,2015-07-01,5881.8 
D1,SCA,CP_MEUR,O-Q,IE,2015-10-01,5951.6 
D1,SCA,CP_MEUR,O-Q,IE,2016-01-01,6034.6 
D1,SCA,CP_MEUR,O-Q,IE,2016-04-01,6112.1 
D1,SCA,CP_MEUR,O-Q,IE,2016-07-01,6160.4 
D1,SCA,CP_MEUR,O-Q,IE,2016-10-01,6253.5 
D1,SCA,CP_MEUR,O-Q,IE,2017-01-01,6147.0 
D1,SCA,CP_MEUR,O-Q,IE,2017-04-01,6303.2 
